"marital","retire","gender","tollfree","equip","callcard","wireless","multiline","voice","pager","internet","callid","callwait","forward","confer","ebill","custcat","region","tenure","age","address","income","employ","reside","longmon","tollmon","equipmon","cardmon","wiremon","longten","tollten","equipten","cardten","wireten","loglong","lninc","edNS","edN","edS","edSN","edSS","edNN"
3,9,5,"Y","No","yyyy","Y","yes","Yesss","yy","Nooo","y",66,77,99,88,16,11,60,64,14,33,13,1,30.75,22.25,0,12.25,47.4,1829.4,1391,0,670,2962.1,3.4258899943,3.4965075615,202,202,"HighSchoolDegree","HSD","HSD",202
3,4,5,"Y","No","yyyy","N","no","Nooo","nn","Nooo","y",22,33,99,3,12,33,55,47,11,37,11,1,14.75,20.25,0,10.75,0,786.2,1170.75,0,570,0,2.6912430828,3.6109179126,101,101,"DidnotCompleteHighSchool","DCHS","DCHS",101
3,4,5,"N","No","yyyy","N","no","Nooo","nn","Nooo","y",22,33,44,3,4,11,18,56,22,296,25,1,3.4,0,0,8.25,0,49.7,0,0,160,0,1.2237754316,5.6903594543,202,202,"HighSchoolDegree","HSD","HSD",202
3,4,10,"N","Yes","nnnn","N","yes","Nooo","nn","Nooo","N",22,33,44,88,8,22,16,22,0,26,0,3,4.1,0,29.35,0,0,64.95,0,514.15,0,0,1.4109869737,3.258096538,303,303,"SomeCollege","SC","SC",303
8,4,5,"N","Yes","yyyy","N","yes","Nooo","nn","Yesss","N",22,33,44,3,8,11,35,57,32,47,12,2,7.25,0,33.7,18.75,0,263.55,0,1153.35,630,0,1.9810014689,3.8501476017,404,404,"CollegeDegree","CD","CD",404
8,4,10,"Y","Yes","yyyy","Y","no","Yesss","yy","Yesss","y",66,77,99,88,16,33,31,23,1,31,1,2,16.6,19,58.7,16.5,51.35,520.4,537.4,1712.5,450,1533.9,2.8094026954,3.4339872045,303,303,"SomeCollege","SC","SC",303
8,4,10,"N","No","nnnn","N","no","Nooo","nn","Nooo","N",66,33,44,3,4,22,20,49,5,264,29,2,9.6,0,0,0,0,159.2,0,0,0,0,2.2617630985,5.5759491031,202,202,"HighSchoolDegree","HSD","HSD",202
3,4,10,"Y","Yes","yyyy","Y","no","Yesss","yy","Yesss","y",66,77,99,88,16,22,16,27,5,41,2,1,6.9,15.75,42.75,17.25,30.95,100.9,278.5,615.4,255,450.45,1.9315214116,3.7135720667,404,404,"CollegeDegree","CD","CD",404
8,4,5,"Y","Yes","yyyy","N","yes","Nooo","nn","Nooo","N",66,77,44,3,12,22,69,48,27,55,4,2,19.6,35.75,34.25,62,0,1411.7,2396.7,2440.55,4125,0,2.9755295662,4.0073331852,202,202,"HighSchoolDegree","HSD","HSD",202
8,4,5,"Y","No","yyyy","N","no","Nooo","nn","Nooo","N",22,33,44,3,4,33,69,66,31,49,15,2,23.1,29.25,0,25.5,0,1566.8,2063.45,0,1750,0,3.1398326175,3.8918202981,202,202,"HighSchoolDegree","HSD","HSD",202
8,4,10,"N","No","nnnn","N","no","Nooo","yy","Nooo","N",22,33,44,3,4,22,27,24,3,26,7,4,6.05,0,0,0,0,137.7,0,0,0,0,1.800058272,3.258096538,101,101,"DidnotCompleteHighSchool","DCHS","DCHS",101
3,4,5,"Y","No","yyyy","Y","yes","Nooo","yy","Nooo","y",66,77,99,3,12,33,48,39,20,110,9,1,18.05,30.25,0,8.75,30.4,812.65,1472.7,0,475,1503.95,2.8931456848,4.7004803658,404,404,"CollegeDegree","CD","CD",404
8,4,10,"Y","No","yyyy","N","no","Nooo","nn","Yesss","N",22,77,44,3,4,11,18,52,20,66,19,2,12.8,27.75,0,10.5,0,204.95,520.6,0,170,0,2.5494451709,4.189654742,101,101,"DidnotCompleteHighSchool","DCHS","DCHS",101
8,4,10,"Y","No","yyyy","Y","no","Nooo","yy","Nooo","y",66,77,99,3,12,22,24,40,4,39,5,2,4.05,25.75,0,27.5,22.5,117.05,628.05,0,570,529.1,1.3987168811,3.6635616461,303,303,"SomeCollege","SC","SC",303
3,4,5,"Y","No","nnnn","Y","yes","Yesss","nn","Nooo","y",66,33,99,88,16,22,17,42,6,31,2,1,8.25,24.5,0,0,26.4,140.85,404.8,0,0,447.95,2.1102132003,3.4339872045,202,202,"HighSchoolDegree","HSD","HSD",202
8,4,10,"N","Yes","nnnn","N","no","Nooo","nn","Nooo","N",22,77,44,3,4,22,9,24,3,26,1,3,7.65,0,23.25,0,0,75.25,0,169.75,0,0,2.0347056478,3.258096538,404,404,"CollegeDegree","CD","CD",404
3,4,10,"Y","Yes","yyyy","Y","no","Yesss","yy","Yesss","y",66,77,99,88,16,22,15,46,5,232,15,2,4.3,23,45.15,22.75,31.3,41.35,357.5,582,305,474.5,1.4586150227,5.4467373717,404,404,"CollegeDegree","CD","CD",404
8,4,10,"N","Yes","yyyy","N","yes","Nooo","nn","Nooo","y",22,33,44,3,8,11,62,37,10,43,1,3,9.2,0,37.2,18.75,0,539.65,0,2302.4,1160,0,2.2192034841,3.7612001157,404,404,"CollegeDegree","CD","CD",404
3,4,5,"N","Yes","nnnn","Y","no","Yesss","yy","Yesss","N",22,33,44,88,4,11,9,41,12,39,3,1,4.7,0,39.65,0,20.8,26.3,0,318.25,0,135.95,1.5475625087,3.6635616461,404,404,"CollegeDegree","CD","CD",404
8,4,10,"N","No","yyyy","N","yes","Nooo","nn","Nooo","y",66,77,44,3,12,22,71,41,10,73,23,2,32.65,0,0,41.75,0,2412.6,0,0,3085,0,3.4858448557,4.2904594411,202,202,"HighSchoolDegree","HSD","HSD",202
8,4,5,"Y","No","yyyy","N","no","Nooo","nn","Nooo","y",66,77,99,3,12,22,62,59,37,74,20,2,16.1,36,0,11,0,972,2245.35,0,645,0,2.778819272,4.3040650932,101,101,"DidnotCompleteHighSchool","DCHS","DCHS",101
3,4,5,"Y","Yes","yyyy","Y","no","Nooo","yy","Yesss","y",66,77,44,3,16,22,20,38,19,237,13,1,6,21.25,34.4,9.75,26.9,164.2,473.4,711.4,215,491.1,1.7917594692,5.4680601411,404,404,"CollegeDegree","CD","CD",404
8,4,5,"N","No","yyyy","N","yes","Nooo","nn","Nooo","y",66,33,99,3,12,11,19,33,11,22,3,5,3.95,0,0,36.25,0,79.6,0,0,685,0,1.3737155789,3.0910424534,101,101,"DidnotCompleteHighSchool","DCHS","DCHS",101
8,4,5,"Y","No","yyyy","N","no","Nooo","nn","Nooo","y",66,77,99,3,12,22,49,61,28,21,8,2,15.85,24.75,0,8.75,0,757.4,1228.85,0,395,0,2.7631695003,3.0445224377,101,101,"DidnotCompleteHighSchool","DCHS","DCHS",101
3,9,5,"N","No","nnnn","N","no","Nooo","nn","Nooo","N",22,33,44,3,4,33,3,64,3,9,6,1,4.95,0,0,0,0,14.8,0,0,0,0,1.5993875766,2.1972245773,202,202,"HighSchoolDegree","HSD","HSD",202
3,4,5,"N","Yes","nnnn","Y","no","Yesss","nn","Yesss","N",22,33,44,88,4,11,33,36,2,41,10,1,4.15,0,39.1,0,27.05,93.25,0,1225.35,0,841.95,1.4231083342,3.7135720667,505,505,"PostUndergraduateDegree","PUD","PUD",505
3,4,10,"N","Yes","yyyy","N","yes","Nooo","nn","Yesss","N",22,33,44,88,8,22,38,44,1,50,7,1,7.15,0,24.6,10,0,277.5,0,891.8,355,0,1.9671123567,3.9120230054,404,404,"CollegeDegree","CD","CD",404
8,4,10,"Y","Yes","yyyy","Y","yes","Yesss","nn","Nooo","y",66,77,99,88,16,33,42,48,14,27,5,3,16.5,36,54.2,22.75,28.4,692.2,1540.15,2100.25,910,1199.95,2.8033603809,3.295836866,303,303,"SomeCollege","SC","SC",303
3,4,5,"Y","Yes","yyyy","Y","yes","Yesss","yy","Yesss","N",66,77,44,88,16,11,11,26,2,53,3,1,4.15,21.5,43.7,11.75,38.8,34.7,188.35,431.3,110,415.8,1.4231083342,3.9702919136,303,303,"SomeCollege","SC","SC",303
8,4,5,"Y","No","nnnn","N","no","Nooo","nn","Nooo","y",66,33,99,3,12,33,27,28,0,58,0,2,5.8,22.5,0,0,0,163.65,566.15,0,0,0,1.7578579176,4.0604430105,303,303,"SomeCollege","SC","SC",303
3,4,10,"Y","No","nnnn","N","no","Nooo","nn","Nooo","y",22,33,44,3,4,33,23,50,1,151,8,1,8.25,21.75,0,0,0,186.5,438.4,0,0,0,2.1102132003,5.0172798368,404,404,"CollegeDegree","CD","CD",404
8,4,5,"Y","No","yyyy","Y","no","Yesss","nn","Nooo","y",66,77,99,3,12,22,4,38,13,54,4,2,4.75,26.25,0,48.5,24.45,21.75,115,0,140,50.45,1.558144618,3.9889840466,202,202,"HighSchoolDegree","HSD","HSD",202
3,4,10,"N","No","nnnn","N","no","Nooo","nn","Nooo","N",22,33,44,3,4,33,36,42,5,31,4,1,10.05,0,0,0,0,373.75,0,0,0,0,2.3075726345,3.4339872045,101,101,"DidnotCompleteHighSchool","DCHS","DCHS",101
3,4,10,"N","No","yyyy","N","no","Nooo","nn","Nooo","y",66,77,99,3,12,22,37,42,10,115,22,1,15.1,0,0,18.5,0,494.45,0,0,665,0,2.7146947438,4.7449321284,101,101,"DidnotCompleteHighSchool","DCHS","DCHS",101
8,4,5,"Y","No","nnnn","N","no","Nooo","nn","Nooo","N",22,33,44,3,4,33,24,58,30,24,5,2,7.65,16,0,0,0,177.4,420.65,0,0,0,2.0347056478,3.1780538303,101,101,"DidnotCompleteHighSchool","DCHS","DCHS",101
3,4,5,"N","No","nnnn","N","no","Nooo","nn","Nooo","N",22,33,44,3,4,33,4,24,1,17,2,3,3.2,0,0,0,0,9.9,0,0,0,0,1.1631508098,2.8332133441,202,202,"HighSchoolDegree","HSD","HSD",202
3,4,10,"Y","No","yyyy","N","no","Nooo","nn","Nooo","y",66,33,99,3,12,33,54,33,5,47,13,2,13.9,32,0,20.25,0,732.2,1671.9,0,1125,0,2.6318888401,3.8501476017,202,202,"HighSchoolDegree","HSD","HSD",202
3,4,10,"Y","No","yyyy","N","no","Nooo","nn","Nooo","y",66,77,99,3,12,33,7,49,8,36,0,1,8.85,19.5,0,53.25,0,77,123.3,0,325,0,2.180417459,3.5835189385,101,101,"DidnotCompleteHighSchool","DCHS","DCHS",101
3,4,5,"Y","Yes","yyyy","Y","no","Yesss","yy","Yesss","y",66,77,99,88,16,11,10,28,9,75,1,1,6.2,27.5,42.4,40,36.3,45.95,225.85,373.15,340,290.65,1.8245492921,4.3174881135,404,404,"CollegeDegree","CD","CD",404
8,4,10,"N","Yes","nnnn","N","yes","Nooo","nn","Yesss","N",22,33,44,88,8,33,24,35,10,41,6,2,3.3,0,30.3,0,0,88.65,0,711.2,0,0,1.1939224685,3.7135720667,505,505,"PostUndergraduateDegree","PUD","PUD",505
3,4,5,"N","Yes","nnnn","N","no","Nooo","nn","Yesss","N",22,33,44,88,4,33,12,31,8,18,4,1,3.7,0,24.3,0,0,48.55,0,243.4,0,0,1.3083328197,2.8903717579,404,404,"CollegeDegree","CD","CD",404
3,4,10,"Y","No","yyyy","N","no","Nooo","nn","Nooo","y",66,77,99,3,12,22,45,54,25,171,33,1,9.05,18.5,0,8.75,0,385.2,845.65,0,365,0,2.2027647577,5.1416635565,303,303,"SomeCollege","SC","SC",303
8,4,10,"N","No","yyyy","N","yes","Nooo","nn","Nooo","N",22,33,44,3,8,33,59,55,29,42,21,2,8.95,0,0,15.25,0,492.35,0,0,855,0,2.1916535323,3.7376696183,303,303,"SomeCollege","SC","SC",303
8,4,10,"N","No","nnnn","N","no","Nooo","nn","Nooo","N",22,33,44,3,4,11,3,21,1,36,0,4,3.2,0,0,0,0,13.55,0,0,0,0,1.1631508098,3.5835189385,303,303,"SomeCollege","SC","SC",303
3,4,5,"Y","Yes","nnnn","Y","yes","Yesss","yy","Yesss","y",66,77,99,88,16,33,8,35,6,31,7,1,4.4,17.25,35.65,0,42.05,34.65,155.15,237.8,0,288.25,1.4816045409,3.4339872045,505,505,"PostUndergraduateDegree","PUD","PUD",505
3,4,10,"Y","No","yyyy","N","no","Nooo","yy","Nooo","N",66,77,99,88,16,11,16,59,5,207,37,2,7.45,15.5,0,11.75,0,112.8,280.85,0,150,0,2.0082140324,5.3327187933,202,202,"HighSchoolDegree","HSD","HSD",202
3,4,10,"N","No","yyyy","N","no","Nooo","nn","Nooo","N",22,33,44,3,4,33,32,33,1,38,12,1,7.3,0,0,33.75,0,231.45,0,0,1050,0,1.9878743482,3.6375861597,101,101,"DidnotCompleteHighSchool","DCHS","DCHS",101
3,4,10,"Y","Yes","yyyy","Y","yes","Yesss","yy","Yesss","y",66,77,99,88,16,11,8,49,14,134,9,1,3,30.5,59.3,23.5,60.3,36.2,226.3,459.15,155,444.65,1.0986122887,4.8978398,404,404,"CollegeDegree","CD","CD",404
8,4,5,"N","Yes","nnnn","N","yes","Nooo","nn","Yesss","N",22,33,99,88,8,11,9,28,8,28,4,3,4.5,0,28.5,0,0,36.45,0,230.3,0,0,1.5040773968,3.3322045102,303,303,"SomeCollege","SC","SC",303
8,4,10,"N","Yes","nnnn","N","yes","Nooo","nn","Nooo","N",22,33,44,3,8,22,12,19,0,15,0,4,5.85,0,22.15,0,0,102.45,0,274.7,0,0,1.7664416612,2.7080502011,202,202,"HighSchoolDegree","HSD","HSD",202
8,4,5,"Y","Yes","yyyy","Y","yes","Yesss","yy","Yesss","y",66,77,99,88,16,22,24,43,15,48,4,6,14.4,25.75,37.2,57.75,36.95,339.55,591.2,870.05,1415,901.6,2.6672282066,3.8712010109,404,404,"CollegeDegree","CD","CD",404
3,9,10,"N","No","yyyy","N","yes","Nooo","nn","Nooo","N",22,33,44,3,8,33,72,75,48,14,6,1,37.3,0,0,109.25,0,2686.25,0,0,7515,0,3.6189933266,2.6390573296,202,202,"HighSchoolDegree","HSD","HSD",202
3,4,10,"N","No","yyyy","N","yes","Nooo","nn","Yesss","N",22,33,44,3,8,33,58,61,42,101,18,1,16.35,0,0,17,0,956.85,0,0,925,0,2.7942278973,4.6151205168,404,404,"CollegeDegree","CD","CD",404
8,4,5,"Y","No","yyyy","N","yes","Yesss","nn","Nooo","y",66,77,99,3,12,11,70,44,24,87,18,3,18.9,47.5,0,25,0,1399.3,3310.4,0,1735,0,2.9391619221,4.4659081187,202,202,"HighSchoolDegree","HSD","HSD",202
3,4,10,"N","No","nnnn","N","no","Nooo","nn","Nooo","N",22,33,44,3,4,33,9,25,3,27,4,1,12.2,0,0,0,0,121.75,0,0,0,0,2.5014359517,3.295836866,101,101,"DidnotCompleteHighSchool","DCHS","DCHS",101
3,4,10,"N","Yes","yyyy","Y","yes","Yesss","yy","Yesss","N",22,33,44,88,8,11,49,25,1,27,0,1,9.9,0,43.15,5.5,26.9,496.95,0,2054.95,270,1252.85,2.2925347571,3.295836866,505,505,"PostUndergraduateDegree","PUD","PUD",505
3,4,5,"Y","No","yyyy","Y","yes","Nooo","nn","Nooo","y",66,33,99,3,12,33,52,54,7,59,22,1,15.25,32.5,0,21.75,39.3,800.25,1644.05,0,1055,1991.75,2.7245795031,4.0775374439,303,303,"SomeCollege","SC","SC",303
8,4,10,"Y","Yes","yyyy","Y","yes","Yesss","yy","Yesss","y",66,77,99,88,16,11,10,42,10,294,9,6,4.85,27.5,44.35,23.5,36.85,32.75,285.35,427.75,185,330.55,1.5789787049,5.6835797673,404,404,"CollegeDegree","CD","CD",404
8,4,5,"N","No","yyyy","Y","no","Yesss","nn","Nooo","y",66,33,44,3,12,11,14,52,2,44,5,2,4.85,0,0,14.25,14.9,68.95,0,0,185,212.25,1.5789787049,3.7841896339,303,303,"SomeCollege","SC","SC",303
8,4,5,"Y","No","yyyy","N","no","Yesss","yy","Nooo","y",66,77,99,3,16,11,19,27,3,35,4,6,5.4,20.5,0,23,0,116.2,398.15,0,415,0,1.6863989536,3.5553480615,202,202,"HighSchoolDegree","HSD","HSD",202
8,4,10,"N","Yes","nnnn","Y","yes","Yesss","yy","Yesss","N",22,33,44,88,8,33,12,36,4,205,10,4,5.95,0,38.3,0,32,53.75,0,433.05,0,397.3,1.7833912196,5.3230099791,404,404,"CollegeDegree","CD","CD",404
3,4,10,"N","No","yyyy","N","yes","Yesss","nn","Nooo","N",22,77,99,88,8,11,65,59,27,732,31,1,10.15,0,0,13.25,0,600.5,0,0,820,0,2.3174737055,6.595780514,303,303,"SomeCollege","SC","SC",303
8,4,5,"Y","No","yyyy","N","no","Nooo","nn","Nooo","y",66,77,99,3,12,11,67,40,14,59,11,2,27,30,0,19.75,0,1722.5,1959.95,0,1245,0,3.295836866,4.0775374439,303,303,"SomeCollege","SC","SC",303
8,4,5,"Y","No","yyyy","N","no","Nooo","nn","Nooo","y",66,77,99,3,12,22,29,24,3,23,7,2,10.2,32.25,0,17.5,0,319.65,885.15,0,500,0,2.3223877203,3.1354942159,101,101,"DidnotCompleteHighSchool","DCHS","DCHS",101
3,4,10,"N","Yes","yyyy","N","no","Nooo","nn","Yesss","N",22,77,99,88,4,33,55,46,8,87,19,1,17.9,0,28,15.25,0,982.9,0,1449.6,785,0,2.8848007128,4.4659081187,202,202,"HighSchoolDegree","HSD","HSD",202
8,4,10,"Y","No","yyyy","N","no","Nooo","nn","Nooo","N",66,77,99,3,12,33,71,67,25,110,23,2,33.85,21.75,0,18.25,0,2255.65,1487.7,0,1175,0,3.5219389994,4.7004803658,101,101,"DidnotCompleteHighSchool","DCHS","DCHS",101
8,4,10,"Y","No","yyyy","Y","no","Yesss","nn","Yesss","y",66,77,99,3,12,33,5,44,2,83,14,3,4,26.25,0,20.25,21.95,32,131.95,0,50,80.35,1.3862943611,4.4188406078,303,303,"SomeCollege","SC","SC",303
3,4,10,"Y","Yes","yyyy","N","yes","Nooo","nn","Nooo","N",22,33,44,88,8,33,60,58,0,63,21,3,16.35,28,23.85,13.25,0,1012.55,1581.7,1395.1,805,0,2.7942278973,4.1431347264,404,404,"CollegeDegree","CD","CD",404
3,4,10,"N","No","nnnn","N","no","Nooo","nn","Yesss","N",22,33,44,3,4,22,10,40,6,22,6,1,5.05,0,0,0,0,59.95,0,0,0,0,1.6193882433,3.0910424534,303,303,"SomeCollege","SC","SC",303
3,4,5,"Y","Yes","yyyy","Y","yes","Yesss","yy","Yesss","y",66,77,99,3,16,33,52,64,44,43,7,1,12.85,28.5,48.75,24,37.15,647.95,1542.25,2570.65,1210,1846.5,2.5533438113,3.7612001157,303,303,"SomeCollege","SC","SC",303
8,4,5,"Y","No","yyyy","N","yes","Nooo","nn","Yesss","N",22,33,44,88,8,22,61,43,22,35,11,3,21.05,15.5,0,17.25,0,1264,933.8,0,1065,0,3.0469005601,3.5553480615,202,202,"HighSchoolDegree","HSD","HSD",202
8,4,5,"N","No","yyyy","N","yes","Nooo","nn","Nooo","N",22,33,99,3,8,11,61,29,5,48,11,4,17.55,0,0,37,0,1035.95,0,0,2165,0,2.8650539499,3.8712010109,202,202,"HighSchoolDegree","HSD","HSD",202
8,4,5,"Y","No","yyyy","N","yes","Nooo","nn","Nooo","y",66,77,99,3,12,22,67,47,19,69,12,3,49.35,27,0,10.25,0,3235.55,1838.2,0,690,0,3.8989377659,4.2341065046,303,303,"SomeCollege","SC","SC",303
8,4,5,"N","No","nnnn","N","yes","Nooo","nn","Yesss","N",22,77,44,3,8,33,41,42,12,26,5,4,10.95,0,0,0,0,482.4,0,0,0,0,2.3933394563,3.258096538,404,404,"CollegeDegree","CD","CD",404
3,4,10,"N","No","nnnn","N","no","Nooo","nn","Nooo","N",22,33,44,3,4,11,30,28,1,20,8,1,12.4,0,0,0,0,369.45,0,0,0,0,2.5176964726,2.9957322736,101,101,"DidnotCompleteHighSchool","DCHS","DCHS",101
3,4,5,"Y","No","yyyy","Y","no","Yesss","yy","Nooo","y",66,77,99,88,16,11,24,46,12,43,6,1,12.05,48.25,0,33,28.15,307.75,1079.05,0,820,662.2,2.4890646599,3.7612001157,202,202,"HighSchoolDegree","HSD","HSD",202
3,9,10,"Y","No","yyyy","N","yes","Nooo","nn","Nooo","N",22,33,99,3,8,11,72,75,37,33,44,1,49.3,31.75,0,26,0,3417.4,2254.15,0,1835,0,3.897924081,3.4965075615,101,101,"DidnotCompleteHighSchool","DCHS","DCHS",101
3,4,5,"N","Yes","yyyy","Y","yes","Yesss","yy","Yesss","y",22,77,99,88,16,22,17,35,7,66,11,1,5.15,0,29.15,11.25,28.05,79.05,0,501.05,155,484.2,1.6389967147,4.189654742,202,202,"HighSchoolDegree","HSD","HSD",202
3,9,5,"N","No","yyyy","N","yes","Nooo","nn","Nooo","N",66,77,99,3,12,22,65,72,46,12,0,1,29.6,0,0,18,0,1872.8,0,0,1160,0,3.3877743613,2.4849066498,202,202,"HighSchoolDegree","HSD","HSD",202
8,4,5,"Y","No","yyyy","Y","no","Nooo","yy","Yesss","y",66,77,99,88,16,11,15,30,8,90,11,5,7.35,18.5,0,9.75,23,125.8,265.55,0,150,375.9,1.9947003132,4.4998096703,202,202,"HighSchoolDegree","HSD","HSD",202
3,4,10,"N","No","nnnn","N","yes","Nooo","nn","Nooo","N",22,33,44,3,8,11,34,33,8,35,2,1,7.5,0,0,0,0,258.4,0,0,0,0,2.0149030205,3.5553480615,303,303,"SomeCollege","SC","SC",303
3,4,10,"N","Yes","nnnn","N","yes","Nooo","nn","Yesss","N",22,33,44,3,8,11,26,43,23,51,4,1,7.9,0,21.95,0,0,267.6,0,597.65,0,0,2.0668627595,3.9318256327,505,505,"PostUndergraduateDegree","PUD","PUD",505
3,4,10,"N","No","nnnn","N","yes","Nooo","nn","Nooo","N",22,33,44,88,8,22,36,45,22,117,15,1,10.5,0,0,0,0,429.1,0,0,0,0,2.3513752572,4.7621739348,303,303,"SomeCollege","SC","SC",303
3,4,10,"Y","No","yyyy","N","no","Nooo","nn","Nooo","y",66,77,99,3,12,11,60,48,29,100,26,1,24.4,42.25,0,13.5,0,1567.6,2481.25,0,745,0,3.1945831323,4.605170186,202,202,"HighSchoolDegree","HSD","HSD",202
3,4,5,"Y","No","yyyy","N","no","Nooo","nn","Nooo","y",66,77,99,3,12,11,16,54,20,147,29,4,6.95,23.25,0,6.5,0,98.5,357.95,0,90,0,1.9387416596,4.9904325868,101,101,"DidnotCompleteHighSchool","DCHS","DCHS",101
3,4,10,"N","No","nnnn","N","no","Nooo","nn","Nooo","N",22,33,44,3,4,22,1,33,5,53,6,1,1.95,0,0,0,0,1.95,0,0,0,0,0.6678293726,3.9702919136,404,404,"CollegeDegree","CD","CD",404
8,4,5,"N","Yes","yyyy","N","yes","Yesss","nn","Yesss","N",22,33,44,88,8,33,56,30,9,57,2,4,16.85,0,36.7,6.5,0,948.3,0,1984.15,365,0,2.8243506568,4.0430512678,505,505,"PostUndergraduateDegree","PUD","PUD",505
3,4,5,"N","Yes","nnnn","N","yes","Nooo","nn","Nooo","N",22,33,44,88,8,22,6,50,5,37,0,1,5.35,0,23.55,0,0,38.4,0,131.2,0,0,1.6770965609,3.6109179126,202,202,"HighSchoolDegree","HSD","HSD",202
3,4,10,"N","No","yyyy","N","yes","Nooo","nn","Nooo","N",66,33,44,3,8,22,48,34,7,42,2,1,14.15,0,0,8,0,678.3,0,0,355,0,2.6497146241,3.7376696183,303,303,"SomeCollege","SC","SC",303
8,4,5,"Y","No","yyyy","N","no","Nooo","nn","Nooo","y",66,77,99,3,12,22,34,36,17,50,4,2,10.2,24.5,0,13.75,0,326.8,824.25,0,405,0,2.3223877203,3.9120230054,101,101,"DidnotCompleteHighSchool","DCHS","DCHS",101
8,4,5,"Y","Yes","yyyy","Y","yes","Yesss","yy","Yesss","y",66,77,99,88,16,22,54,42,0,55,2,5,14.3,55.5,62.15,19.25,83.7,695.2,3086.35,3277.85,1050,4138.55,2.6602595373,4.0073331852,404,404,"CollegeDegree","CD","CD",404
8,4,10,"Y","No","yyyy","N","no","Yesss","yy","Nooo","y",66,77,99,3,16,33,38,31,2,42,7,4,10.8,22.25,0,9.25,0,407.55,772.5,0,335,0,2.3795461341,3.7376696183,202,202,"HighSchoolDegree","HSD","HSD",202
3,4,10,"N","No","nnnn","N","no","Nooo","nn","Nooo","N",22,33,44,3,4,22,25,55,15,37,7,1,10.95,0,0,0,0,302.8,0,0,0,0,2.3933394563,3.6109179126,101,101,"DidnotCompleteHighSchool","DCHS","DCHS",101
8,4,10,"Y","Yes","yyyy","Y","yes","Yesss","yy","Yesss","y",66,77,99,88,16,11,47,69,17,228,39,4,10.8,35.5,37.5,21,50.9,464.35,1670.95,1766.9,1025,2404.8,2.3795461341,5.429345629,303,303,"SomeCollege","SC","SC",303
8,4,5,"Y","Yes","yyyy","Y","yes","Yesss","yy","Yesss","y",66,77,99,3,16,11,72,62,35,163,31,2,28.35,32.75,45.15,39.75,56.55,2017.6,2276.3,3225.45,2845,4109.9,3.3446270302,5.0937502008,505,505,"PostUndergraduateDegree","PUD","PUD",505
8,4,10,"Y","Yes","yyyy","Y","no","Nooo","yy","Yesss","y",66,77,99,3,16,22,6,35,6,28,3,3,3.25,23,39.35,18.5,30.3,9.35,103.3,190.3,95,154.55,1.1786549963,3.3322045102,404,404,"CollegeDegree","CD","CD",404
8,4,10,"N","No","nnnn","N","no","Nooo","nn","Nooo","N",22,33,44,3,4,11,30,51,9,118,21,2,6.4,0,0,0,0,201.4,0,0,0,0,1.8562979904,4.7706846245,505,505,"PostUndergraduateDegree","PUD","PUD",505
8,9,10,"Y","No","yyyy","Y","yes","Yesss","nn","Nooo","y",66,77,99,88,16,11,65,70,9,115,39,2,26.85,26,0,43,33.75,1749.6,1629.65,0,2865,2213.65,3.290265821,4.7449321284,202,202,"HighSchoolDegree","HSD","HSD",202
8,4,5,"Y","No","yyyy","N","yes","Yesss","nn","Nooo","y",66,77,99,3,12,11,22,44,19,37,1,2,14.3,35.25,0,18.5,0,332.9,702.05,0,370,0,2.6602595373,3.6109179126,404,404,"CollegeDegree","CD","CD",404
3,4,5,"Y","No","yyyy","N","no","Nooo","nn","Nooo","y",66,77,99,3,12,11,60,53,32,93,28,1,13.35,39.5,0,21,0,806.35,2493.9,0,1260,0,2.5915163848,4.5325994932,101,101,"DidnotCompleteHighSchool","DCHS","DCHS",101
3,4,10,"Y","Yes","yyyy","Y","yes","Yesss","yy","Yesss","y",66,77,99,88,16,22,19,32,12,71,5,1,5.25,21.5,62.4,17,47.8,97.4,419.25,1142.55,275,928.45,1.6582280766,4.262679877,404,404,"CollegeDegree","CD","CD",404
3,4,10,"Y","No","yyyy","N","no","Nooo","nn","Nooo","N",22,33,99,3,4,33,18,25,4,26,7,3,3.3,27.5,0,31,0,50.35,531.1,0,540,0,1.1939224685,3.258096538,202,202,"HighSchoolDegree","HSD","HSD",202
8,4,10,"N","Yes","nnnn","N","no","Nooo","nn","Nooo","y",22,33,44,3,4,11,9,37,10,14,5,6,2.4,0,25.25,0,0,22.6,0,183.25,0,0,0.8754687374,2.6390573296,404,404,"CollegeDegree","CD","CD",404
8,4,10,"N","No","nnnn","N","no","Nooo","nn","Yesss","N",22,33,44,3,4,11,1,34,6,18,0,2,1.6,0,0,0,0,1.6,0,0,0,0,0.4700036292,2.8903717579,101,101,"DidnotCompleteHighSchool","DCHS","DCHS",101
8,4,10,"Y","Yes","nnnn","Y","no","Yesss","yy","Yesss","y",66,77,99,88,16,33,10,28,2,36,0,3,6.3,19.75,27.35,0,22.65,67.5,175.15,239.4,0,205.15,1.8405496334,3.5835189385,404,404,"CollegeDegree","CD","CD",404
8,4,5,"N","Yes","nnnn","N","yes","Nooo","nn","Yesss","N",22,33,44,88,8,33,45,34,14,43,0,4,6.55,0,32.35,0,0,315.2,0,1446.45,0,0,1.8794650496,3.7612001157,404,404,"CollegeDegree","CD","CD",404
