"row ID","Default","Loan","Mortgage","Value","YOJ","Derogatories","Delinquencies","CLAGE","Inquiries","CLNO","DEBTINC","BIN_Reason","BIN_Job"
"R3643","0",19100,48730.0,115967.0,15.0,0,0,264.915084288,0,19,25.4082047797,"DebtCon","ProfExe"
"R3645","0",19100,22094.0,61820.0,5.0,0,0,201.135477735,0,13,28.8888761977,"HomeImp","ProfExe"
"R3647","0",19200,68902.0,98737.0,1.0,0,0,166.81657408,4,19,33.0350759758,"DebtCon","Office"
"R3649","1",19200,62334.0,91300.0,8.0,0,1,92.3333333333,4,13,33.779915348719925,"DebtCon","Mgr"
"R3650","0",19200,73339.0,95426.0,1.0,0,0,169.979749727,4,19,33.2992957592,"DebtCon","Office"
"R3652","0",19200,83591.0,109772.0,4.0,0,0,101.498812016,1,25,37.0770415278,"HomeImp","ProfExe"
"R3653","0",19200,96401.0,115545.0,7.0,0,0,128.714513777,1,20,22.1872899936,"DebtCon","ProfExe"
"R3654","0",19200,153722.0,199812.0,13.0,0,0,121.942916219,0,24,29.802859083,"DebtCon","ProfExe"
"R3656","0",19200,62215.0,76573.0,18.0,0,0,199.875645761,1,21,36.0236627701,"DebtCon","Other"
"R3658","0",19200,57728.0,96552.0,0.0,0,0,80.6023631082,0,23,37.5081031368,"DebtCon","Office"
"R3659","0",19200,24430.0,128837.0,9.0,0,0,355.798412449,1,10,41.1477492215,"DebtCon","Other"
"R3660","0",19200,31307.0,60202.0,18.0,0,0,170.5812991,1,20,35.6005449526,"DebtCon","ProfExe"
"R3661","1",19300,109000.0,135000.0,3.0,0,0,98.4333333333,13,14,33.779915348719925,"DebtCon","Office"
"R3662","0",19300,83141.0,112096.0,15.0,0,0,255.788289012,5,31,35.5144879991,"DebtCon","Mgr"
"R3663","0",19300,84425.0,119351.0,15.0,0,0,238.668697076,4,31,38.2982781567,"DebtCon","Mgr"
"R3664","0",19300,50554.0,76140.0,9.0,2,0,78.276625282,3,27,36.0269043686,"DebtCon","Mgr"
"R3667","0",19300,73668.0,89061.0,0.0,2,1,113.453561214,2,25,33.4988153767,"DebtCon","Other"
"R3669","1",19300,27747.0,43740.0,7.0,1,0,167.657980819,1,16,35.0860705512,"DebtCon","Office"
"R3672","1",19300,152000.0,182000.0,1.0,0,0,179.76627518658208,1,21,33.779915348719925,"HomeImp","Self"
"R3676","0",19300,146465.0,192854.0,13.0,0,0,110.64880682,1,23,29.9755760266,"DebtCon","ProfExe"
"R3680","0",19300,72752.0,106084.0,11.0,0,0,193.707099796,1,13,30.6861056316,"DebtCon","Office"
"R3681","0",19400,39928.0,106271.0,6.0,0,0,129.178277241,0,14,31.9221549221,"HomeImp","Other"
"R3683","0",19400,63508.0,12414.0,5.0,0,0,64.4076046191,1,16,40.5701691569,"DebtCon","Other"
"R3684","0",19400,167450.0,200902.0,9.0,0,0,264.697982415,1,37,25.6307987353,"DebtCon","ProfExe"
"R3685","0",19400,51360.0,76100.0,1.0,0,0,222.832118118,0,11,36.2633361969,"DebtCon","Office"
"R3687","0",19400,53000.0,82800.0,18.0,0,0,206.966666667,1,22,33.779915348719925,"DebtCon","Other"
"R3688","0",19400,109812.0,172705.0,5.0,0,0,204.105414891,3,23,43.3384072061,"DebtCon","Office"
"R3694","0",19500,94543.0,127718.0,11.0,0,0,132.407855574,1,24,30.8570670898,"DebtCon","ProfExe"
"R3695","1",19500,100077.0,122352.0,3.0,0,0,58.8610274633,0,9,38.121518334,"DebtCon","Office"
"R3696","0",19500,51333.0,77732.0,8.922268135904508,0,0,179.76627518658208,1,21,37.3983165633,"DebtCon","Other"
"R3701","0",19500,105000.0,138375.0,12.0,0,2,219.133333333,0,25,33.779915348719925,"DebtCon","Office"
"R3703","1",19500,47000.0,70000.0,15.0,0,0,220.166666667,5,21,33.779915348719925,"DebtCon","Mgr"
"R3706","0",19500,52080.0,89913.0,12.0,0,0,110.760306606,0,9,4.33728335704,"DebtCon","Other"
"R3707","0",19500,58638.0,13930.0,4.0,0,0,69.0050271349,0,16,42.5000248603,"DebtCon","Other"
"R3708","0",19500,48835.0,72566.0,9.0,0,0,191.275396587,1,42,39.6124256425,"DebtCon","ProfExe"
"R3709","0",19500,10506.0,70945.0,8.922268135904508,0,0,247.791991494,0,22,39.7556051329,"DebtCon","Office"
"R3712","1",19600,117646.0,149975.0,4.0,0,0,114.213614862,1,12,31.2228026477,"DebtCon","Other"
"R3714","0",19600,55169.0,86203.0,18.0,0,0,223.603329214,1,22,33.7552727955,"DebtCon","Other"
"R3715","1",19600,109500.0,136000.0,12.0,2,0,183.966666667,3,32,33.779915348719925,"DebtCon","ProfExe"
"R3718","0",19600,49984.0,84519.0,12.0,0,0,92.8113332249,0,10,7.61406542233,"DebtCon","Other"
"R3719","0",19600,85984.0,112721.0,18.0,0,0,239.137794061,4,31,36.0311802894,"DebtCon","Mgr"
"R3720","0",19600,128876.0,162994.0,2.0,0,1,382.312217027,1,52,36.0679634399,"DebtCon","Office"
"R3721","0",19700,33529.0,61209.0,17.0,0,0,112.158741195,0,18,40.725296117,"DebtCon","Other"
"R3730","0",19700,70709.0,97394.0,0.0,0,0,94.8604663828,0,17,25.5567076362,"DebtCon","Mgr"
"R3731","1",19700,139534.0,172125.0,0.0,0,0,101.943518525,6,17,32.7610839812,"DebtCon","Other"
"R3734","0",19800,56745.0,83146.0,11.0,0,0,85.2536192213,0,10,7.86219363171,"DebtCon","Other"
"R3739","0",19800,63701.0,14609.0,4.0,0,0,62.3597381993,1,17,41.8741979144,"DebtCon","Other"
"R3740","0",19800,65021.0,95188.0,1.0,0,0,73.0813374971,0,16,27.4425425229,"DebtCon","Mgr"
"R3741","0",19800,69174.0,95154.0,6.0,0,0,59.4592561916,0,16,31.2548216345,"HomeImp","ProfExe"
"R3743","0",19900,128219.0,162012.0,1.0,0,0,374.023766923,1,52,37.8881669555,"DebtCon","Office"
"R3746","0",19900,45748.0,82516.0,8.922268135904508,0,0,179.76627518658208,1,21,39.3138780149,"DebtCon","Other"
"R3748","0",19900,132878.0,199172.0,14.0,0,0,197.923806026,0,22,35.3306039661,"HomeImp","ProfExe"
"R3752","0",19900,68830.0,107598.0,10.0,0,0,202.93419537,2,13,30.9575162665,"DebtCon","Office"
"R3755","0",19900,74193.0,94078.0,7.0,0,0,81.4143517041,0,15,32.0335504552,"HomeImp","ProfExe"
"R3757","0",20000,59936.0,12737.0,5.0,0,0,63.3954003611,0,17,40.4465793171,"DebtCon","Other"
"R3759","0",20000,9647.0,31920.0,0.0,1,0,24.6862314536,1,3,28.9403603299,"DebtCon","Other"
"R3760","0",20000,43087.0,61438.0,14.0,0,0,276.562415311,0,20,29.2951787763,"DebtCon","Other"
"R3762","1",20000,72000.0,103000.0,0.5,0,0,174.3,3,23,33.779915348719925,"DebtCon","ProfExe"
"R3769","1",20000,145500.0,194000.0,4.5,0,0,67.9,5,5,33.779915348719925,"HomeImp","Self"
"R3770","1",20000,125000.0,165000.0,2.0,0,0,314.5,0,30,33.779915348719925,"DebtCon","ProfExe"
"R3775","0",20000,73760.81719955898,90000.0,8.0,0,0,181.7,1,16,33.779915348719925,"HomeImp","Other"
"R3777","0",20000,79741.0,117600.0,10.0,0,0,291.166666667,2,17,33.779915348719925,"DebtCon","Other"
"R3778","0",20000,55746.0,105230.0,16.0,0,3,282.066666667,1,36,33.779915348719925,"DebtCon","ProfExe"
"R3779","0",20000,85704.0,94200.0,2.0,1,0,123.9,0,20,33.779915348719925,"DebtCon","ProfExe"
"R3786","0",20000,66820.0,100000.0,5.0,0,0,217.266666667,1,13,33.779915348719925,"HomeImp","Other"
"R3787","0",20000,56135.0,93234.0,18.0,0,0,630.033333333,1,24,33.779915348719925,"HomeImp","ProfExe"
"R3788","0",20000,81800.0,106600.0,24.0,0,1,313.766666667,1,43,33.779915348719925,"DebtCon","Mgr"
"R3789","0",20000,61843.0,95595.0,14.0,0,0,135.966666667,0,14,33.779915348719925,"HomeImp","Office"
"R3790","0",20000,49034.0,98250.0,2.0,0,4,167.366666667,0,47,33.779915348719925,"DebtCon","Office"
"R3791","0",20000,74368.0,105000.0,8.922268135904508,0,0,180.6,2,25,33.779915348719925,"DebtCon","Other"
"R3795","0",20000,73760.81719955898,128042.0,0.0,0,0,314.533333333,3,21,33.779915348719925,"HomeImp","Other"
"R3798","0",20000,83205.0,132000.0,11.0,0,0,97.4,3,15,33.779915348719925,"DebtCon","Other"
"R3799","0",20000,127826.0,277500.0,3.0,0,0,193.8,0,15,33.779915348719925,"HomeImp","Mgr"
"R3803","1",20000,60336.0,132430.0,25.0,1,0,258.666666667,1,21,33.779915348719925,"DebtCon","Other"
"R3804","1",20000,151982.0,101776.04874145007,8.922268135904508,2,5,146.5,1,43,33.779915348719925,"DebtCon","Self"
"R3809","1",20000,47696.03,112700.0,16.0,0,3,123.766666667,0,23,33.779915348719925,"DebtCon","Other"
"R3813","1",20000,11000.0,75000.0,7.0,1,3,267.833333333,1,23,33.779915348719925,"DebtCon","Other"
"R3815","1",20000,70862.0,201500.0,9.3,0,1,290.166705653,1,25,33.779915348719925,"DebtCon","Mgr"
"R3816","1",20000,87800.0,163800.0,14.0,2,6,244.066666667,1,25,33.779915348719925,"DebtCon","Mgr"
"R3825","0",20000,28440.0,91704.0,10.0,0,0,143.637438794,0,20,30.2068933434,"DebtCon","ProfExe"
"R3826","0",20000,9722.0,173518.0,21.0,0,0,89.2119548362,2,20,31.1208774052,"HomeImp","Mgr"
"R3827","0",20000,105422.0,146613.0,8.922268135904508,0,0,179.76627518658208,1,21,38.0398550312,"HomeImp","Other"
"R3828","0",20000,73760.81719955898,26507.0,7.0,0,0,92.4266738173,1,19,20.6837403816,"DebtCon","ProfExe"
"R3830","0",20000,129682.0,180746.0,24.0,0,4,322.200258574,0,27,30.8911713861,"DebtCon","Mgr"
"R3832","0",20100,74013.0,106578.0,13.0,1,0,164.445811317,0,27,33.9162441515,"HomeImp","Mgr"
"R3837","0",20100,70491.0,100797.0,8.922268135904508,2,0,247.037271846,2,14,40.2721493815,"DebtCon","Other"
"R3843","0",20100,45764.0,79967.0,8.922268135904508,0,0,179.76627518658208,1,21,38.6477279066,"DebtCon","Other"
"R3846","0",20100,104183.0,139637.0,10.0,0,0,162.004180774,1,23,34.6242028126,"HomeImp","ProfExe"
"R3849","0",20100,137009.0,286955.0,3.0,0,0,196.984116177,0,14,30.0853500898,"HomeImp","Mgr"
"R3851","0",20200,105278.0,180304.0,6.0,0,0,218.657818724,3,24,41.8067630902,"DebtCon","Office"
"R3852","0",20200,9297.0,26699.0,8.922268135904508,0,0,55.7054972867,2,18,41.7189583925,"DebtCon","Other"
"R3853","0",20200,88020.0,139200.0,10.0,0,0,99.0464024395,3,15,39.9169572939,"DebtCon","Other"
"R3856","0",20200,61303.0,97780.0,17.0,0,1,632.103185698,1,24,20.7370390088,"HomeImp","ProfExe"
"R3858","0",20200,137000.0,174685.0,6.0,0,0,183.666666667,5,43,33.779915348719925,"DebtCon","ProfExe"
"R3859","0",20200,35819.0,49843.0,4.0,0,0,121.102229529,1,11,27.037512902,"HomeImp","Self"
"R3860","0",20200,51588.0,121752.0,14.0,0,0,253.248966715,0,20,26.43068063,"DebtCon","ProfExe"
"R3862","0",20200,45088.0,65211.0,10.0,0,2,118.569669545,1,22,43.4545121491,"DebtCon","Office"
"R3864","0",20200,61477.0,98143.0,1.0,0,0,156.929088861,0,21,36.099868346,"DebtCon","Office"
"R3865","0",20200,51449.0,69060.0,2.0,0,0,216.21808098,0,12,33.3335820165,"DebtCon","Office"
"R3867","0",20200,34676.0,62987.0,1.0,0,0,112.799086638,0,17,22.093045945,"DebtCon","Other"
"R3869","0",20200,41479.0,70102.0,5.0,0,0,172.911714876,2,26,33.8346711743,"DebtCon","Office"
"R3870","1",20200,82181.0,119535.0,41.0,0,0,105.21929675,3,28,52.7348606123,"DebtCon","Office"
"R3871","0",20200,130401.0,171686.0,7.0,0,0,178.942544816,0,38,20.3271379068,"DebtCon","ProfExe"
"R3872","0",20300,59809.0,107994.0,15.0,0,3,263.991293168,0,36,26.50856379,"DebtCon","ProfExe"
"R3873","0",20300,90048.0,129230.0,13.0,0,0,134.942597282,1,25,30.2365540545,"DebtCon","ProfExe"
"R3877","0",20300,36360.0,57905.0,8.922268135904508,0,0,214.970484277,0,12,39.2630942358,"DebtCon","Other"
"R3878","0",20300,153896.0,200279.0,7.0,0,0,179.76627518658208,2,16,29.0751876482,"DebtCon","Other"
"R3880","1",20300,63803.0,89079.0,21.0,0,4,323.80857327,4,28,45.8759169045,"DebtCon","ProfExe"
"R3881","0",20300,37388.0,55703.0,8.922268135904508,0,0,222.733566999,0,12,39.8147368421,"DebtCon","Other"
"R3883","1",20300,180254.0,220843.0,11.0,0,0,217.128167242,0,25,41.5631006487,"HomeImp","ProfExe"
"R3885","0",20300,94781.0,125948.0,12.0,0,0,148.655687509,1,24,33.1836773115,"DebtCon","ProfExe"
"R3894","1",20400,19265.0,43962.0,5.0,2,0,177.904707063,1,15,35.4046388741,"DebtCon","Office"
"R3895","0",20400,68928.0,98587.0,13.0,0,0,153.578135436,0,13,36.1760918387,"HomeImp","Office"
"R3897","0",20400,81823.0,114832.0,18.0,0,0,234.392041543,4,31,35.2058188435,"DebtCon","Mgr"
"R3898","0",20400,132443.0,204082.0,13.0,0,0,187.018691592,0,22,36.8218874395,"HomeImp","ProfExe"
"R3900","0",20400,83188.0,113181.0,25.0,0,0,321.560939607,1,42,37.6966792101,"DebtCon","Mgr"
"R3901","0",20400,52109.0,100316.0,0.0,0,4,166.938199916,0,46,35.5262275093,"DebtCon","Office"
"R3902","0",20400,41985.0,100096.0,4.0,0,0,141.033088122,0,14,32.9307818809,"HomeImp","Other"
"R3904","0",20500,82638.0,109915.0,8.922268135904508,0,0,176.366665203,1,25,37.8648328331,"DebtCon","Other"
"R3907","1",20500,25984.0,95541.0,28.0,1,5,248.404878207,0,21,17.8058488923,"DebtCon","Other"
"R3908","0",20500,37437.0,65004.0,1.0,0,0,120.426716108,0,17,22.52545512,"DebtCon","Other"
"R3912","0",20500,173061.0,220886.0,13.0,0,0,213.914359934,1,32,43.7957342902,"DebtCon","Office"
"R3914","0",20500,41899.0,65418.0,12.0,0,2,113.482459821,1,22,43.2065988331,"DebtCon","Office"
"R3921","1",20500,52031.0,64975.0,2.5,1,3,105.533333333,2,33,33.779915348719925,"DebtCon","Other"
"R3925","0",20500,39147.0,58049.0,8.922268135904508,0,0,202.903054265,0,12,38.6460187271,"DebtCon","Other"
"R3927","1",20500,85884.0,103546.0,5.0,9,0,39.9858295757,5,16,34.068268927,"DebtCon","Other"
"R3931","0",20600,69949.0,101807.0,3.0,0,0,218.390939028,0,13,30.2712393024,"HomeImp","Other"
"R3932","0",20600,74828.0,106493.0,5.0,1,0,204.074409317,1,12,30.2229599425,"HomeImp","Other"
"R3933","0",20600,73760.81719955898,24894.0,3.0,0,0,90.9149317584,0,18,22.0335799318,"DebtCon","ProfExe"
"R3936","0",20600,124323.0,166781.0,4.0,0,1,381.025647533,1,51,37.1690480807,"DebtCon","Office"
"R3939","1",20600,52946.0,83558.0,0.0,0,0,65.8828793923,0,10,65.1435934548,"DebtCon","Other"
"R3941","1",20600,48500.0,72000.0,17.0,0,0,179.76627518658208,0,0,33.779915348719925,"DebtCon","Other"
"R3948","0",20600,114947.0,173502.0,4.0,0,0,219.336879552,4,24,40.5437389159,"DebtCon","Office"
"R3951","0",20700,71408.0,103991.0,4.0,0,0,208.35175048,1,12,31.3273944406,"HomeImp","Other"
"R3953","0",20700,41000.0,65000.0,26.0,0,0,305.266666667,3,32,33.779915348719925,"DebtCon","Other"
"R3957","0",20700,107766.0,146937.0,12.0,0,2,223.137897473,0,24,42.5472747555,"DebtCon","Office"
"R3964","0",20800,155315.0,192038.0,11.0,0,0,114.482197635,0,23,29.8915719411,"DebtCon","ProfExe"
"R3967","0",20800,46434.0,68490.0,6.0,0,0,171.283472849,2,26,35.9992964661,"DebtCon","Office"
"R3968","0",20800,107787.0,182140.0,7.0,0,0,214.330568212,3,23,41.928469494,"DebtCon","Office"
"R3971","0",20800,29503.0,54923.0,8.922268135904508,0,0,215.480714261,0,12,38.7321321688,"DebtCon","Other"
"R3975","0",20800,73760.81719955898,26732.0,6.0,0,0,103.031129534,1,19,21.3042720862,"DebtCon","ProfExe"
"R3976","0",20800,73760.81719955898,74486.0,6.0,0,0,407.585623694,0,24,22.1628726602,"DebtCon","Sales"
"R3979","0",20800,58440.0,99244.0,1.0,0,4,174.958577241,0,46,37.4885456866,"DebtCon","Office"
"R3981","0",20800,73760.81719955898,130472.0,1.0,0,0,308.41035403,3,21,29.6654524065,"HomeImp","Other"
"R3982","0",20800,96994.0,140564.0,13.0,0,0,169.687157408,1,25,33.5250643008,"DebtCon","Mgr"
"R3983","0",20800,56597.0,79582.0,9.0,1,0,67.6919385537,3,27,36.0612337197,"DebtCon","Mgr"
"R3986","0",20900,71972.0,101745.0,6.0,0,0,67.3245620167,6,23,38.5132561822,"DebtCon","Mgr"
"R3987","0",20900,111464.0,144487.0,11.0,0,1,206.677353257,0,25,40.0654771561,"DebtCon","Office"
"R3988","0",20900,16174.0,34886.0,1.0,0,0,52.3036562544,1,4,29.7527321971,"DebtCon","Other"
"R3992","0",20900,39244.0,55582.0,5.0,1,0,120.2198845,1,10,26.2257588332,"HomeImp","Self"
"R3999","1",20900,66575.0,79416.0,13.0,2,1,107.26951261,7,28,28.3823370155,"DebtCon","ProfExe"
"R4001","1",20900,61402.0,88659.0,9.0,3,0,164.248932329,1,63,40.9214333373,"DebtCon","ProfExe"
"R4003","0",20900,133213.0,174787.0,26.0,0,4,332.082826359,1,27,32.3463988252,"DebtCon","Mgr"
"R4005","0",20900,152994.0,117934.0,4.0,0,0,98.5093602297,3,34,32.3131871573,"DebtCon","ProfExe"
"R4009","0",21000,53572.0,80048.0,9.0,2,0,69.9065698373,2,27,34.9310864967,"DebtCon","Mgr"
"R4010","0",21000,94063.0,139868.0,8.922268135904508,0,0,207.210035537,0,21,30.2478225517,"DebtCon","ProfExe"
"R4011","0",21000,69097.0,105200.0,8.922268135904508,1,0,237.820128913,1,13,40.3057735686,"DebtCon","Other"
"R4014","1",21000,113954.0,136249.0,2.0,0,0,97.5442521836,13,14,33.6208834347,"DebtCon","Office"
"R4017","0",21000,86545.0,118000.0,9.9,0,0,121.766666667,2,24,33.779915348719925,"HomeImp","Mgr"
"R4020","0",21000,42000.0,67000.0,7.0,0,0,66.6333333333,2,19,33.779915348719925,"DebtCon","Other"
"R4022","1",21000,110000.0,138000.0,16.0,8,2,154.2,3,30,33.779915348719925,"DebtCon","Mgr"
"R4023","1",21000,69231.0,95000.0,8.0,0,7,116.7,1,22,33.779915348719925,"DebtCon","ProfExe"
"R4024","1",21000,96000.0,125000.0,0.3,1,0,116.9,1,19,33.779915348719925,"DebtCon","Sales"
"R4025","1",21000,42000.0,67000.0,7.0,0,0,65.9666666667,2,18,33.779915348719925,"DebtCon","Office"
"R4027","0",21000,90425.0,97741.0,1.0,0,0,123.972806125,0,20,33.5641452904,"DebtCon","ProfExe"
"R4029","1",21000,52411.0,90031.0,5.0,2,1,90.4254746005,3,24,41.9662494667,"DebtCon","ProfExe"
"R4033","0",21000,65205.0,86313.0,4.0,0,0,99.3694703465,0,15,40.1431707485,"DebtCon","Other"
"R4034","0",21100,16110.0,54436.0,24.0,0,2,207.207951608,1,25,28.0933755872,"DebtCon","Other"
"R4035","0",21100,48624.0,83448.0,8.922268135904508,0,0,179.76627518658208,1,21,39.6714083053,"DebtCon","Other"
"R4037","0",21100,81389.0,123842.0,9.0,0,0,285.046916178,1,17,37.1390678597,"DebtCon","Other"
"R4040","0",21100,63955.0,95621.0,19.0,0,0,626.297093667,0,24,20.0103235704,"HomeImp","ProfExe"
"R4041","0",21100,91479.0,127110.0,25.0,0,0,279.46823675,3,16,33.0785222219,"DebtCon","Office"
"R4042","0",21100,143487.0,180122.0,7.0,0,0,324.163328604,0,16,43.2511825226,"HomeImp","Mgr"
"R4043","0",21100,73760.81719955898,26450.0,6.0,1,0,112.57824309,0,19,19.8429024854,"DebtCon","ProfExe"
"R4046","0",21200,23088.0,56535.0,27.0,0,1,216.156017395,0,24,27.3952338816,"DebtCon","Other"
"R4048","0",21200,109747.0,174666.0,7.0,0,0,211.807226702,3,24,40.3948398896,"DebtCon","Office"
"R4049","0",21200,70096.0,108632.0,4.0,0,0,200.014917525,1,13,29.641286443,"HomeImp","Other"
"R4050","0",21200,44097.0,64703.0,12.0,0,2,123.893948617,1,21,40.1392317939,"DebtCon","Office"
"R4052","0",21200,67272.0,107667.0,5.0,0,0,224.12044079,0,12,30.5105320937,"HomeImp","Other"
"R4053","0",21200,62067.0,104579.0,13.0,0,0,143.364529639,0,14,36.1076673959,"HomeImp","Office"
"R4054","1",21200,70000.0,101250.0,1.0,1,0,43.6,7,49,33.779915348719925,"DebtCon","Other"
"R4056","0",21200,48273.0,71102.0,7.0,0,0,73.303097452,2,19,34.6592599285,"DebtCon","Other"
"R4058","0",21200,55203.0,90639.0,17.0,0,0,196.933748619,1,21,32.9138741164,"DebtCon","Other"
"R4062","0",21300,133942.0,282972.0,3.0,0,0,197.14819053,0,15,30.5454006674,"HomeImp","Mgr"
"R4063","0",21300,58209.0,84200.0,18.0,0,0,212.932297697,0,22,33.0331464137,"DebtCon","Other"
"R4065","0",21300,104000.0,155250.0,16.0,0,0,185.7,0,26,33.779915348719925,"DebtCon","Mgr"
"R4071","0",21300,28463.0,47537.0,1.0,0,0,317.300625105,1,24,37.1716385452,"DebtCon","Other"
"R4072","0",21300,99613.0,147991.0,8.922268135904508,0,0,179.76627518658208,1,21,38.4975605925,"HomeImp","Other"
"R4074","0",21300,101524.0,141859.0,10.0,0,0,162.32211917,0,23,31.987636327,"HomeImp","ProfExe"
"R4077","0",21300,94642.0,125062.0,24.0,0,0,278.691315,2,17,32.9885318053,"DebtCon","Office"
"R4079","0",21300,98507.0,125539.0,0.0,0,1,311.325703715,0,19,42.227214966,"HomeImp","Mgr"
"R4082","0",21300,143676.0,181960.0,8.0,0,0,313.187465119,0,17,43.6453486589,"HomeImp","Mgr"
"R4083","0",21300,66573.0,100519.0,7.0,0,0,98.89218205,1,18,34.9641410256,"DebtCon","Office"
"R4084","1",21300,103989.0,143796.0,9.0,2,0,135.232836047,3,20,44.3825778914,"DebtCon","Other"
"R4085","0",21400,88147.0,115000.0,3.0,0,0,213.233333333,2,27,33.779915348719925,"DebtCon","Self"
"R4086","0",21400,77794.0,105330.0,8.922268135904508,0,0,187.370853694,1,24,38.1883450112,"DebtCon","Other"
"R4090","1",21400,166244.0,212505.0,4.0,2,7,183.548039697,4,24,38.1490592314,"DebtCon","ProfExe"
"R4092","0",21400,75563.0,96159.0,8.922268135904508,1,0,248.646495349,2,13,42.1765850636,"DebtCon","Other"
"R4101","0",21400,41671.0,103427.0,6.0,0,0,122.153344154,0,15,31.6146795339,"HomeImp","Other"
"R4104","0",21400,128095.0,167824.0,6.0,0,0,180.417354241,0,38,17.4957004872,"DebtCon","ProfExe"
"R4108","0",21500,9579.0,30807.0,8.922268135904508,0,0,58.1174636205,2,19,42.4920103402,"DebtCon","Other"
"R4110","0",21500,110712.0,178045.0,6.0,0,0,212.604079734,4,24,43.3108562946,"DebtCon","Office"
"R4115","0",21500,96993.0,143240.0,20.0,0,0,173.341664924,0,25,39.858726886,"DebtCon","ProfExe"
"R4116","0",21500,125451.0,200594.0,13.0,0,0,205.278364559,0,22,36.89339399,"HomeImp","ProfExe"
"R4118","0",21500,18875.0,42500.0,27.0,0,0,304.366666667,1,13,33.779915348719925,"DebtCon","Other"
"R4119","0",21500,153783.0,191069.0,10.0,0,0,105.359931043,0,23,31.7923878275,"DebtCon","ProfExe"
"R4122","0",21500,47451.0,78645.0,8.922268135904508,0,0,179.76627518658208,1,21,38.4683316702,"DebtCon","Other"
"R4126","0",21500,10193.0,75649.0,8.922268135904508,0,0,247.813971414,0,22,39.1485124205,"DebtCon","Office"
"R4127","0",21500,67377.0,86502.0,5.0,0,0,158.640706673,1,15,37.7548425894,"DebtCon","Office"
"R4129","1",21600,144276.0,190797.0,0.0,1,4,313.427321659,2,18,37.9713549487,"DebtCon","Mgr"
"R4132","0",21600,105654.0,155460.0,16.0,0,0,193.048803184,0,25,33.6006084626,"DebtCon","Mgr"
"R4138","0",21600,70832.0,96503.0,13.0,0,0,136.397141735,0,14,37.5805304151,"HomeImp","Office"
"R4139","0",21600,41105.0,65411.0,25.0,0,0,303.234052709,3,32,35.2473277111,"DebtCon","Other"
"R4140","0",21600,152639.0,195661.0,14.0,0,0,127.7781102,0,24,29.1530714928,"DebtCon","ProfExe"
"R4144","0",21600,108923.0,142716.0,9.0,0,0,162.446914006,0,23,33.4197787399,"HomeImp","ProfExe"
"R4146","1",21600,154991.0,101776.04874145007,8.922268135904508,2,4,165.600830014,0,43,38.0149172729,"DebtCon","Self"
"R4150","0",21700,58363.0,78411.0,5.0,0,0,104.174770347,0,16,38.1884354759,"DebtCon","Other"
"R4155","0",21700,60792.0,14580.0,5.0,0,0,62.8563569539,1,17,40.3158193011,"DebtCon","Other"
"R4156","0",21700,29258.0,53807.0,0.0,0,0,300.679292202,1,24,35.698017435,"DebtCon","Other"
"R4158","0",21700,45640.0,67023.0,25.0,0,0,293.762076659,1,32,34.2853725749,"DebtCon","Other"
"R4159","0",21700,24771.0,48361.0,0.0,0,0,309.028445508,1,24,33.8772642975,"DebtCon","Other"
"R4162","0",21700,69000.0,98000.0,2.0,0,0,232.066666667,5,24,33.779915348719925,"DebtCon","Mgr"
"R4164","0",21700,93868.0,147228.0,22.0,0,0,153.684596263,0,25,39.5339542355,"DebtCon","ProfExe"
"R4170","0",21700,88313.0,139567.0,11.0,0,0,89.8395582046,3,14,39.0988742904,"DebtCon","Other"
"R4171","0",21700,128841.0,172954.0,4.0,0,0,165.310281787,0,37,20.3428107991,"DebtCon","ProfExe"
